/;GFOOT;group;20210202_並行稼働開始;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3/;ソケットファイル出力;pjob;plu_link.exe　PLUS200 を店舗分CALLする;OUT_SOCKET_FILE.bat;;C:\APP\BIN;linkexpress01;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3/;ファイル監視_ANHHT001.data;flwjb;ANHHT001.datのファイル監視;;;;TYCLDS31;;;;c;C:\HFT\RCV\ANHHT001.data
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3/;対象店舗コード出力;pjob;GFOOTハンディへの連携用ファイル出力　COM_EXPORT_DATA.bat;COM_EXPORT_DATA.bat;501 情報 AEONHHT C:\APP\SQL\EXP_店舗BO_AEONHHT.sql C:\APP\DATA\AEONHHT_BAIHEN\EXP_SOCKET_STORE.txt;C:\APP\BIN;linkexpress01;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3/;店舗売価マスタ更新;pjob;TI_AEON_BAIHEN;COM_CALL_SP_v2.bat;501 即時 AEON売変データ ADW_GFDWH C:\APP\BAT\SQL\INS_TI_AEON_BAIHEN.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/;集信_01_AEON_HHT_v3_DrSum;net;日次_07:00~08:40 AN_HHT001.dat 売変情報付加;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3_DrSum/;AEONデータ取込;pjob;AEONデータ取込 TW_AEON_BAIHEN(GFIF);COM_LOAD_DATA_v2.bat;501 即時 AEON売変データ ADW_GFIF GFIF_TW_AEON_BAIHEN C:\HFT\RCV\ANHHT001.data;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3_DrSum/;Dr.Sum更新;pjob;VR_AEON_HHT_売変データ;COM_SCRIPT_RUNNER.bat;501 情報 Dr.Sum_AEON データインポート処理/VR_AEON_HHT_売変データ;C:\APP\BAT;jobserver01;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3_DrSum/;FileBackUp;pjob;受信したファイルを移動;COM_BACKUP_v2.BAT;501 即時 AEON売変データ MOVE C:\HFT\RCV\ANHHT001.data;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3_DrSum/;FileBackUp_Copy;pjob;受信直後にファイルをコピー;COM_BACKUP_v2.BAT;501 即時 AEON売変データ COPY C:\HFT\RCV\ANHHT001.data;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3_DrSum/;ファイル監視_ANHHT001.data;flwjb;ANHHT001.datのファイル監視 8:40に打ち切り;;;;TYCLDS31;;;;c;C:\HFT\RCV\ANHHT001.data
/GFOOT/10_日次/01_HULFT/集信_01_AEON_HHT_v3_DrSum/;売変情報付加;pjob;TI_AEON_BAIHEN;COM_CALL_SP_v2.bat;501 当日中 AEON売変データ ADW_GFDWH C:\APP\BAT\SQL\INS_TI_AEON_BAIHEN_売変情報付加.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/;集信_02_共通POS_数量データ;net;15分毎_09:00~24:30 EAS2E016.txt;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_02_共通POS_数量データ/;FileBackUp;pjob;;COM_BACKUP_v2.bat;501 即時 NLOG_数量データ受信 MOVE C:\HFT\RCV\EAS2E016.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_02_共通POS_数量データ/;File監視エラー;rpjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 EAS2E016.txt未受信;;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_02_共通POS_数量データ/;データロード_TT_単品数量;pjob;TT_単品数量;COM_LOAD_DATA_v2.bat;501 即時 NLOG_数量データ受信 ADW_GFDWH TT_単品数量 C:\HFT\RCV\EAS2E016.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_02_共通POS_数量データ/;データ更新_TT_単品数量_在庫検;pjob;在庫検索用単品数量;COM_CALL_SP_v2.bat;501 即時 NLOG_数量データ受信 ADW_GFDWH C:\APP\BAT\SQL\INS_TT_単品数量_差分取込.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_02_共通POS_数量データ/;ファイル監視;flwjb;EAS2E016.txt のファイル監視;;;;TYCLDS31;;;;c;C:\HFT\RCV\EAS2E016.txt
/GFOOT/10_日次/01_HULFT/;集信_03_AEON_客数_v2;net;毎時_09:30~19:30 【35分受信】ANKYAKUTIME.dat EAS2E00A;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;DataLoad_ADW;pjob;TW_時間帯売上客数_AEON;COM_LOAD_DATA_v2.bat;501 即時 時間帯売上客数_AEON ADW_GFDWH TW_時間帯売上客数_AEON C:\HFT\RCV\ANKYAKUTIME.dat;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;DataLoad_TW->TI_ADW;pjob;TI_時間帯売上客数_AEON(TW->TI);COM_CALL_SP_v2.bat;501 即時 時間帯売上客数_AEON ADW_GFDWH C:\APP\BAT\SQL\INS_TI_時間帯売上客数_AEON.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;Dr.Sum_TS_時間帯客数更新;pjob;TS_時間帯客数 ScriptRunner_JIKAN.bat;COM_SCRIPT_RUNNER.bat;501 即時 TS_時間帯客数追加 01.NLOG受信後/データ連携実行_NLOG受信後;C:\APP\BAT;jobserver01;;;;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;ERR_Dr.Sum_TS_時間帯客数更新;rpjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 Dr.Sum連携（ANKYAKUTIME.dat）;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;FileBackUp;pjob;;COM_BACKUP_v2.bat;501 当日中 時間帯売上客数_AEON MOVE C:\HFT\RCV\ANKYAKUTIME.dat;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;File監視エラー;rpjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 ANKYAKUTIME.dat監視エラー;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;TS_時間帯別客数更新_送_707;evsjb;7FFFA707 時間帯別売上速報作成ジョブへの連携;;;;;TYCLDS30;;7FFFA707;;
/GFOOT/10_日次/01_HULFT/集信_03_AEON_客数_v2/;ファイル監視;flwjb;ANKYAKUTIME.datのファイル監視;;;;TYCLDS31;;;;c;C:\HFT\RCV\ANKYAKUTIME.dat
/GFOOT/10_日次/01_HULFT/;集信_04_AEON_時間帯別売上;net;毎時_09:40~19:40 【35分受信】ANTIME　EAS2E007;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_04_AEON_時間帯別売上/;DataLoad;pjob;データロード GFIF.TW_時間帯別JAN別売上_AEON;COM_LOAD_DATA_v2.bat;501 即時 AEON_時間帯別JAN別売上 ADW_GFDWH TI_時間帯別JAN別売上_AEION C:\HFT\RCV\ANTIME.DAT;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_04_AEON_時間帯別売上/;Data登録;pjob;データロード GFIF.TI_時間帯別JAN別売上_AEON;COM_CALL_SP_v2.bat;501 即時 HULFT_集信_04 ADW_GFDWH C:\APP\BAT\SQL\INS_TI_時間帯別JAN別売上_AEON.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_04_AEON_時間帯別売上/;FileBackUp;pjob;;COM_BACKUP_v2.bat;501 即時 HULFT_集信_04 MOVE C:\HFT\RCV\ANTIME.dat;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_04_AEON_時間帯別売上/;File監視エラー;rpjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 ANTIME.dat監視エラー;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_04_AEON_時間帯別売上/;ファイル監視;flwjb;\ANTIME.datファイル監視;;;;TYCLDS31;;;;c;C:\HFT\RCV\ANTIME.dat
/GFOOT/10_日次/01_HULFT/;集信_05_共通POS_POS売上_NLOG;net;毎時_00:00~24:00 【00分受信】EAS2E014.txt;;;;;;;;;
