EC用商品マスタ作成_変更;/GFOOT/10_日次/03_EC/001_商品マスタ/;pjob;正常終了;****/**/** **:**;0;2026/06/25 22:14:53;****/**/** **:**:**;2026/06/25 22:15:01;edimaster01;223525;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\11ef9\b6cd2\0.14d6e.err;なし;@2W8754;****/**/**;2026/06/25 22:14:53;"C:\APP\DATA\shohinUPD.data (GFIF.VI_EC_SHOHIN_店舗売価マスタ更新)";****/**/** **:**;****/**/** **:**
FTP送信;/GFOOT/10_日次/03_EC/001_商品マスタ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 00:12:53;****/**/** **:**:**;2026/06/26 00:12:55;edimaster01;223822;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\11ef9\b6cd2\0.11efe.err;なし;@2W8754;****/**/**;2026/06/26 00:12:53;"";****/**/** **:**;****/**/** **:**
ファイルマージ;/GFOOT/10_日次/03_EC/001_商品マスタ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 00:12:50;****/**/** **:**:**;2026/06/26 00:12:51;edimaster01;223820;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\11ef9\b6cd2\0.1552e.err;なし;@2W8754;****/**/**;2026/06/26 00:12:50;"C:\APP\DATA\shohin.data";****/**/** **:**;****/**/** **:**
件数データ作成;/GFOOT/10_日次/03_EC/001_商品マスタ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 00:12:51;****/**/** **:**:**;2026/06/26 00:12:53;edimaster01;223821;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\11ef9\b6cd2\0.11f02.err;なし;@2W8754;****/**/**;2026/06/26 00:12:51;"C:\APP\DATA\shohin.dm";****/**/** **:**;****/**/** **:**
002_在庫データ;/GFOOT/10_日次/03_EC/;net;正常終了;2025/05/16 19:00;***;2026/06/26 00:30:00;****/**/** **:**:**;2026/06/26 02:49:53;***;***;20260626001;***;なし;@2W8830;2026/06/26;2026/06/26 00:30:00;"日次_00:30";****/**/** **:**;****/**/** **:**
APV発注データ作成完了_7FFFA539;/GFOOT/10_日次/03_EC/002_在庫データ/;evwjb;正常終了;****/**/** **:**;0;2026/06/26 00:30:00;****/**/** **:**:**;2026/06/26 02:45:50;TYCLDS30;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144a7\b6d1e\0.144ad.err;なし;@2W8830;****/**/**;2026/06/26 00:30:00;"7FFFA539";****/**/** **:**;****/**/** **:**
EC向け在庫データ出力;/GFOOT/10_日次/03_EC/002_在庫データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 02:45:50;****/**/** **:**:**;2026/06/26 02:49:40;edimaster01;224150;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144a7\b6d1e\0.144ae.err;なし;@2W8830;****/**/**;2026/06/26 02:45:50;"C:\App\DATA\zaikoten.data";****/**/** **:**;****/**/** **:**
ERR_EC向け在庫データFTP;/GFOOT/10_日次/03_EC/002_在庫データ/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144a7\b6d1e\0.144cb.err;なし;@2W8830;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTP送信;/GFOOT/10_日次/03_EC/002_在庫データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 02:49:40;****/**/** **:**:**;2026/06/26 02:49:53;edimaster01;224164;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144a7\b6d1e\0.15516.err;なし;@2W8830;****/**/**;2026/06/26 02:49:40;"C:\APP\DATA\zaikoten.data";****/**/** **:**;****/**/** **:**
003_入荷予定データ;/GFOOT/10_日次/03_EC/;net;正常終了;2026/05/11 10:54;***;2026/06/26 01:00:00;****/**/** **:**:**;2026/06/26 03:20:48;***;***;20260626001;***;なし;@2W8839;2026/06/26;2026/06/26 01:00:00;"日次_01:00 JsonConsoleAppによるデータ登録(UPLOAD)";****/**/** **:**;****/**/** **:**
APV発注データ作成完了_7FFFA539;/GFOOT/10_日次/03_EC/003_入荷予定データ/;evwjb;正常終了;****/**/** **:**;0;2026/06/26 01:00:00;****/**/** **:**:**;2026/06/26 02:28:46;TYCLDS30;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144bf.err;なし;@2W8839;****/**/**;2026/06/26 01:00:00;"7FFFA701 APV->DWH取込処理終了イベント受信";****/**/** **:**;****/**/** **:**
CopyTo文書交換;/GFOOT/10_日次/03_EC/003_入荷予定データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 03:10:44;****/**/** **:**:**;2026/06/26 03:10:45;TYCLDS31;224244;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144b0.err;なし;@2W8839;****/**/**;2026/06/26 03:10:44;"文書交換\DHI\00_データ提供\05_EC_入荷予定データ\ec_nais_nyuka.csv";****/**/** **:**;****/**/** **:**
CopyTo文書交換_UploadLog;/GFOOT/10_日次/03_EC/003_入荷予定データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 03:20:48;****/**/** **:**:**;2026/06/26 03:20:48;TYCLDS31;224271;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144b1.err;なし;@2W8839;****/**/**;2026/06/26 03:20:48;"文書交換\DHI\EC入荷予定データ\chk.log";****/**/** **:**;****/**/** **:**
EC入荷予定データ登録;/GFOOT/10_日次/03_EC/003_入荷予定データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 03:10:44;****/**/** **:**:**;2026/06/26 03:10:48;TYCLDS31;224245;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144cc.err;なし;@2W8839;****/**/**;2026/06/26 03:10:44;"UpLoad(JsonApp実行)";****/**/** **:**;****/**/** **:**
EC入荷予定データ登録結果確認;/GFOOT/10_日次/03_EC/003_入荷予定データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 03:20:48;****/**/** **:**:**;2026/06/26 03:20:48;TYCLDS31;224270;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144b8.err;なし;@2W8839;****/**/**;2026/06/26 03:20:48;"UpLoad(JsonApp実行)結果確認";****/**/** **:**;****/**/** **:**
ERR_EC入荷予定データ登録;/GFOOT/10_日次/03_EC/003_入荷予定データ/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144cd.err;なし;@2W8839;****/**/**;****/**/** **:**:**;"エラーメール送信";****/**/** **:**;****/**/** **:**
ERR_EXP_EC入荷予定;/GFOOT/10_日次/03_EC/003_入荷予定データ/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144b9.err;なし;@2W8839;****/**/**;****/**/** **:**:**;"エラーメール送信";****/**/** **:**;****/**/** **:**
EXP_EC入荷予定;/GFOOT/10_日次/03_EC/003_入荷予定データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 03:10:43;****/**/** **:**:**;2026/06/26 03:10:44;TYCLDS31;224243;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144ba.err;なし;@2W8839;****/**/**;2026/06/26 03:10:43;"C:\APP\DATA\ec_nais_nyuka.csv";****/**/** **:**;****/**/** **:**
INS_EC入荷予定;/GFOOT/10_日次/03_EC/003_入荷予定データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 02:28:46;****/**/** **:**:**;2026/06/26 03:10:43;TYCLDS31;224049;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144b3.err;なし;@2W8839;****/**/**;2026/06/26 02:28:46;"";****/**/** **:**;****/**/** **:**
データバックアップ;/GFOOT/10_日次/03_EC/003_入荷予定データ/;pjob;正常終了;****/**/** **:**;0;2026/06/26 03:20:48;****/**/** **:**:**;2026/06/26 03:20:48;TYCLDS31;224272;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144bc.err;なし;@2W8839;****/**/**;2026/06/26 03:20:48;"C:\APP\BACKUP\yyyymmddhh24mi_ec_nais_nyuka.csv";****/**/** **:**;****/**/** **:**
実行間隔制御　10分待つ;/GFOOT/10_日次/03_EC/003_入荷予定データ/;tmwjb;正常終了;****/**/** **:**;0;2026/06/26 03:10:48;****/**/** **:**:**;2026/06/26 03:20:48;TYCLDS30;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144af\b6d27\0.144be.err;なし;@2W8839;****/**/**;2026/06/26 03:10:48;"";****/**/** **:**;****/**/** **:**
013_入荷予定データ_リカバリ;/GFOOT/10_日次/03_EC/;net;正常終了-R;2023/05/22 12:01;***;2023/05/22 12:01:02;2023/05/22 14:56:16;2023/05/22 15:01:09;***;***;20230522001;***;なし;@I5079;2023/05/22;2023/05/22 12:01:02;"手動";****/**/** **:**;****/**/** **:**
ERR_EXP_EC入荷予定;/GFOOT/10_日次/03_EC/013_入荷予定データ_リカバリ/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20230522001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144c0\14c57\0.144d1.err;なし;@I5079;****/**/**;****/**/** **:**:**;"エラーメール送信";****/**/** **:**;****/**/** **:**
EXP_EC入荷予定;/GFOOT/10_日次/03_EC/013_入荷予定データ_リカバリ/;pjob;正常終了-R;****/**/** **:**;0;2023/05/22 15:01:08;****/**/** **:**:**;2023/05/22 15:01:09;TYCLDS31;212025;20230522001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144c0\14c57\0.144c2.err;なし;@I5079;****/**/**;2023/05/22 15:01:08;"C:\APP\DATA\ec_nais_nyuka_rec.csv";****/**/** **:**;****/**/** **:**
INS_EC_入荷明細_REC;/GFOOT/10_日次/03_EC/013_入荷予定データ_リカバリ/;pjob;正常終了-R;****/**/** **:**;0;2023/05/22 14:56:16;****/**/** **:**:**;2023/05/22 15:01:08;TYCLDS31;212018;20230522001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\144c0\14c57\0.144c1.err;なし;@I5079;****/**/**;2023/05/22 14:56:16;"";****/**/** **:**;****/**/** **:**
020_EC_データ受信;/GFOOT/10_日次/03_EC/;net;正常終了;2024/09/04 21:14;***;2026/06/25 22:00:00;****/**/** **:**:**;2026/06/25 22:11:45;***;***;20260625001;***;なし;@2W8760;2026/06/25;2026/06/25 22:00:00;"日次_22:00 24:00まで監視";****/**/** **:**;****/**/** **:**
Dr.Sum_VR_EC_COM更新;/GFOOT/10_日次/03_EC/020_EC_データ受信/;pjob;正常終了;****/**/** **:**;0;2026/06/25 22:10:12;****/**/** **:**:**;2026/06/25 22:11:45;jobserver01;223506;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.15399.err;なし;@2W8760;****/**/**;2026/06/25 22:10:12;"会計、EC等に配信しているVR_EC_COMの更新";****/**/** **:**;****/**/** **:**
EC_COM_ファイル監視;/GFOOT/10_日次/03_EC/020_EC_データ受信/;flwjb;正常終了;****/**/** **:**;0;2026/06/25 22:00:00;****/**/** **:**:**;2026/06/25 22:10:01;edimaster01;0;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.1329e.err;なし;@2W8760;****/**/**;2026/06/25 22:00:01;"2時間ファイルを監視する 22:00-24:00 C:\FTPROOT\RCV\ec_com.data";****/**/** **:**;****/**/** **:**
FileBackUpError;/GFOOT/10_日次/03_EC/020_EC_データ受信/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.132a2.err;なし;@2W8760;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
JP1イベント送信;/GFOOT/10_日次/03_EC/020_EC_データ受信/;evsjb;正常終了;****/**/** **:**;0;2026/06/25 22:10:09;****/**/** **:**:**;2026/06/25 22:10:09;TYCLDS30;223503;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.15395.err;なし;@2W8760;****/**/**;2026/06/25 22:10:09;"7FFFA501 EC_comデータ受信完了";****/**/** **:**;****/**/** **:**
LoadData;/GFOOT/10_日次/03_EC/020_EC_データ受信/;pjob;正常終了;****/**/** **:**;0;2026/06/25 22:10:01;****/**/** **:**:**;2026/06/25 22:10:09;edimaster01;223497;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.15393.err;なし;@2W8760;****/**/**;2026/06/25 22:10:01;"GFIF.TW_EC_COM";****/**/** **:**;****/**/** **:**
LoadDataError;/GFOOT/10_日次/03_EC/020_EC_データ受信/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.15394.err;なし;@2W8760;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ファイルをバックアップ;/GFOOT/10_日次/03_EC/020_EC_データ受信/;pjob;正常終了;****/**/** **:**;0;2026/06/25 22:10:09;****/**/** **:**:**;2026/06/25 22:10:09;edimaster01;223504;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.132a1.err;なし;@2W8760;****/**/**;2026/06/25 22:10:09;"";****/**/** **:**;****/**/** **:**
ワークテーブル→履歴テーブル;/GFOOT/10_日次/03_EC/020_EC_データ受信/;pjob;正常終了;****/**/** **:**;0;2026/06/25 22:10:09;****/**/** **:**:**;2026/06/25 22:10:12;TYCLDS30;223505;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\13275\b6cd8\0.15398.err;なし;@2W8760;****/**/**;2026/06/25 22:10:09;"INS_TI_EC_COM";****/**/** **:**;****/**/** **:**
030_NDAM;/GFOOT/10_日次/03_EC/;net;正常終了;2025/04/14 20:08;***;2026/06/21 22:01:00;****/**/** **:**:**;2026/06/21 22:04:56;***;***;20260621001;***;なし;@2W1836;2026/06/21;2026/06/21 22:01:00;"週次_日曜_22:01 NDAM連携ファイル作成配置";****/**/** **:**;****/**/** **:**
APVマスタ更新終了;/GFOOT/10_日次/03_EC/030_NDAM/;evwjb;正常終了;****/**/** **:**;0;2026/06/21 22:01:00;****/**/** **:**:**;2026/06/21 22:04:34;TYCLDS30;0;20260621001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1513c\b51cc\0.1513d.err;なし;@2W1836;****/**/**;2026/06/21 22:01:00;"7FFFA002 イベント受信(APVマスタ更新)";****/**/** **:**;****/**/** **:**
ERR_APVマスタ更新終了;/GFOOT/10_日次/03_EC/030_NDAM/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260621001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1513c\b51cc\0.1513e.err;なし;@2W1836;****/**/**;****/**/** **:**:**;"リカバリジョブ";****/**/** **:**;****/**/** **:**
新規分_FileCopyToBox;/GFOOT/10_日次/03_EC/030_NDAM/;pjob;正常終了;****/**/** **:**;0;2026/06/21 22:04:56;****/**/** **:**:**;2026/06/21 22:04:56;TYCLDS30;210198;20260621001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1513c\b51cc\0.15145.err;なし;@2W1836;****/**/**;2026/06/21 22:04:56;"文書交換\DHI\00_データ提供\01_NDAM向け_商品マスタ_出力\YYYMMDD_NDAM_N.csv";****/**/** **:**;****/**/** **:**
新規分_ファイル作成;/GFOOT/10_日次/03_EC/030_NDAM/;pjob;正常終了;****/**/** **:**;0;2026/06/21 22:04:34;****/**/** **:**:**;2026/06/21 22:04:46;TYCLDS30;210185;20260621001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1513c\b51cc\0.15143.err;なし;@2W1836;****/**/**;2026/06/21 22:04:34;"E:\DataFile\work\NDAM_N.csv";****/**/** **:**;****/**/** **:**
変更分_FileCopyToBox;/GFOOT/10_日次/03_EC/030_NDAM/;pjob;正常終了;****/**/** **:**;0;2026/06/21 22:04:56;****/**/** **:**:**;2026/06/21 22:04:56;TYCLDS30;210199;20260621001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1513c\b51cc\0.154a1.err;なし;@2W1836;****/**/**;2026/06/21 22:04:56;"文書交換\DHI\00_データ提供\01_NDAM向け_商品マスタ_出力\YYYMMDD_NDAM_C.csv";****/**/** **:**;****/**/** **:**
変更分_ファイル作成;/GFOOT/10_日次/03_EC/030_NDAM/;pjob;正常終了;****/**/** **:**;0;2026/06/21 22:04:46;****/**/** **:**:**;2026/06/21 22:04:56;TYCLDS30;210192;20260621001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1513c\b51cc\0.15148.err;なし;@2W1836;****/**/**;2026/06/21 22:04:46;"E:\DataFile\work\NDAM_C.csv";****/**/** **:**;****/**/** **:**
連携ファイルバックアップ;/GFOOT/10_日次/03_EC/030_NDAM/;pjob;正常終了;****/**/** **:**;0;2026/06/21 22:04:56;****/**/** **:**:**;2026/06/21 22:04:56;TYCLDS30;210200;20260621001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1513c\b51cc\0.15146.err;なし;@2W1836;****/**/**;2026/06/21 22:04:56;"NDAM連携ファイル バックアップ";****/**/** **:**;****/**/** **:**
店舗売価マスタ_EC;/GFOOT/10_日次/03_EC/;net;正常終了;2025/07/14 11:47;***;2026/06/26 10:00:00;****/**/** **:**:**;2026/06/26 10:01:03;***;***;20260626001;***;なし;@2W8990;2026/06/26;2026/06/26 10:00:00;"日次_10:00 DRSUMの店舗売価マスタ_ECを更新する";****/**/** **:**;****/**/** **:**
店舗売価マスタ_EC_Dr.Sum更新;/GFOOT/10_日次/03_EC/店舗売価マスタ_EC/;pjob;正常終了;****/**/** **:**;0;2026/06/26 10:00:00;****/**/** **:**:**;2026/06/26 10:01:03;jobserver01;224818;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\15569\b6dbe\0.1556c.err;なし;@2W8990;****/**/**;2026/06/26 10:00:00;"店舗売価マスタ_EC_Dr.Sum更新　COM_SCRIPT_RUNNER.bat";****/**/** **:**;****/**/** **:**
01_北雄LUCKY向け商品マスタ送信;/GFOOT/10_日次/04_LUCKY/;net;正常終了;2023/05/12 18:16;***;2026/06/26 08:55:00;****/**/** **:**:**;2026/06/26 08:55:05;***;***;20260626001;***;なし;@2W8939;2026/06/26;2026/06/26 08:55:00;"日次_08:50 【送信】";****/**/** **:**;****/**/** **:**
BackUpFile_PLU_LUCKY;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;pjob;正常終了;****/**/** **:**;0;2026/06/26 08:55:05;****/**/** **:**:**;2026/06/26 08:55:05;TYCLDS30;224603;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.1455f.err;なし;@2W8939;****/**/**;2026/06/26 08:55:05;"E:\DataFile\External\LUCKY\SND\PLU_LUCKY.dat";****/**/** **:**;****/**/** **:**
ERR_FTPCHK;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.145ec.err;なし;@2W8939;****/**/**;****/**/** **:**:**;"送信エラー";****/**/** **:**;****/**/** **:**
ERR_FTP_SND;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.145eb.err;なし;@2W8939;****/**/**;****/**/** **:**:**;"送信エラー";****/**/** **:**;****/**/** **:**
ERR_件数チェックファイル作成;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.145ea.err;なし;@2W8939;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTPCHK;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;pjob;正常終了;****/**/** **:**;0;2026/06/26 08:55:05;****/**/** **:**:**;2026/06/26 08:55:05;TYCLDS30;224602;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.145e8.err;なし;@2W8939;****/**/**;2026/06/26 08:55:05;"送信結果チェック";****/**/** **:**;****/**/** **:**
FTP_SND;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;pjob;正常終了;****/**/** **:**;0;2026/06/26 08:55:05;****/**/** **:**:**;2026/06/26 08:55:05;TYCLDS30;224601;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.145e9.err;なし;@2W8939;****/**/**;2026/06/26 08:55:05;"データファイルと件数ファイルを同時に送信　";****/**/** **:**;****/**/** **:**
ファイル出力;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;pjob;正常終了;****/**/** **:**;0;2026/06/26 08:55:00;****/**/** **:**:**;2026/06/26 08:55:05;TYCLDS30;224599;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.1455d.err;なし;@2W8939;****/**/**;2026/06/26 08:55:00;"E:\DataFile\External\LUCKY\SND\PLU_LUCKY.dat";****/**/** **:**;****/**/** **:**
件数ファイル作成;/GFOOT/10_日次/04_LUCKY/01_北雄LUCKY向け商品マスタ送信/;pjob;正常終了;****/**/** **:**;0;2026/06/26 08:55:05;****/**/** **:**:**;2026/06/26 08:55:05;TYCLDS30;224600;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1455c\b6d8b\0.1455e.err;なし;@2W8939;****/**/**;2026/06/26 08:55:05;"E:\DataFile\External\LUCKY\SND\PLU_LUCKY.dm";****/**/** **:**;****/**/** **:**
02_北雄LUCKY向けデータ処理;/GFOOT/10_日次/04_LUCKY/;net;正常終了;2023/05/12 10:40;***;2026/06/26 11:00:00;****/**/** **:**:**;2026/06/26 11:00:09;***;***;20260626001;***;なし;@2W9031;2026/06/26;2026/06/26 11:00:00;"日次_11:00 【受信】売上・売変データ";****/**/** **:**;****/**/** **:**
BACKUP_LUCKY_URI;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;pjob;正常終了;****/**/** **:**;0;2026/06/26 11:00:09;****/**/** **:**:**;2026/06/26 11:00:09;TYCLDS30;225025;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.14417.err;なし;@2W9031;****/**/**;2026/06/26 11:00:09;"LUCKY_URI.dat";****/**/** **:**;****/**/** **:**
ERR_BACKUP_LUCKY_URI;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.1441d.err;なし;@2W9031;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ERR_FTPファイル削除;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.14425.err;なし;@2W9031;****/**/**;****/**/** **:**:**;"RCV_FTP_LUCKY_DEL";****/**/** **:**;****/**/** **:**
ERR_受信_FTP;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.14426.err;なし;@2W9031;****/**/**;****/**/** **:**:**;"RCV_FTP_LUCKY_URI";****/**/** **:**;****/**/** **:**
ERR_売上売変データ取込;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.14420.err;なし;@2W9031;****/**/**;****/**/** **:**:**;"DWH_LUCKY_URI";****/**/** **:**;****/**/** **:**
FTPファイル削除;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;pjob;正常終了;****/**/** **:**;0;2026/06/26 11:00:09;****/**/** **:**:**;2026/06/26 11:00:09;TYCLDS30;225024;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.1441e.err;なし;@2W9031;****/**/**;2026/06/26 11:00:09;"/GFOOT/SEND/LUCKY_URI.dat /GFOOT/SEND/LUCKY_URI.end";****/**/** **:**;****/**/** **:**
INS_TI_LUCKY_URI;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;pjob;正常終了;****/**/** **:**;0;2026/06/26 11:00:02;****/**/** **:**:**;2026/06/26 11:00:09;TYCLDS30;225022;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.1441b.err;なし;@2W9031;****/**/**;2026/06/26 11:00:02;"ワークテーブルから履歴テーブルへ";****/**/** **:**;****/**/** **:**
会計データ取込;/GFOOT/10_日次/04_LUCKY/02_北雄LUCKY向けデータ処理/;pjob;正常終了;****/**/** **:**;0;2026/06/26 11:00:02;****/**/** **:**:**;2026/06/26 11:00:02;TYCLDS30;225023;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14416\b6de7\0.14427.err;なし;@2W9031;****/**/**;2026/06/26 11:00:02;"2024.09.18 廃止　GFIT.TW_LUCKY_URIからSSO.WRK_URIAGE_PREへ連携　COM_CALL_SP.bat";****/**/** **:**;****/**/** **:**
